what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350626722
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350630611
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350641173
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233350641317
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233350644705
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350650021
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350651638
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350655139
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350661741
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350690586
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350690596
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350690676
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350695044
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350695813
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350703812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350717065
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350718980
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350731381
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350758040
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350760431
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350794029
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350797613
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350842788
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350852385
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350854825
