what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233677794716
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233677852979
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233677853248
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233677853429
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233677901681
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233678067792
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233678122980
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233678133883
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233678177147
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233678224519
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233678227328
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233678283017
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233678285931
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1233678318204
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233678337908
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233678342343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233678347451
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233678350679
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233678364326
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233678383984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233678392849
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233678394635
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233678404906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233678418162
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233678540243
