what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233584079355
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233584082425
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233584087397
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233584088973
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233584093134
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233584095476
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233584096340
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233584098492
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233584099777
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233584114553
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233584121662
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233584121860
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233584126862
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233584128610
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233584132405
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233584134371
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233584143135
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233584151495
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233584156170
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233584671124
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233584671270
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233584674106
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233585072622
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233589447300
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233589574586
