what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233602461806
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233602465202
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603365510
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233603367621
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603376040
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233603395327
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603395465
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603400485
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603403195
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233603408591
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603412150
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603582094
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233603585121
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603593787
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233603601889
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603601960
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603607806
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603770666
started,bundle,org.eclipse.cdt.launch,5.0.1.200809120802,org.eclipse.cdt.launch,1233603789191
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603791059
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603817347
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603823299
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603937279
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603943739
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603944211
