what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233525657194
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233525684310
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233525686286
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233525686785
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233525686985
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233525713189
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233525717851
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525722952
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525724870
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525728303
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525761366
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233525764109
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233525768180
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233525770986
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525773970
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525777055
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525778984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525807265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525809064
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526371068
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233526376343
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233526378902
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233526378904
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233526387489
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233526387843
