what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233582103939
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233582105732
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1233582151567
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1233582167119
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1233582169601
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233582170580
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233582171738
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233582179907
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233582184369
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233582187921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233582189663
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233582196271
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233582230356
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233582233149
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233582237938
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233582239893
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233582242391
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233582243927
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233582246630
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233582248276
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233582251717
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233582327127
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233582327264
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233582330888
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233582332601
