what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.make.core,5.0.1.200809120802,org.eclipse.cdt.make.core,1233339484654
started,bundle,org.eclipse.epp.usagedata.ui,1.0.1.R200809220400,org.eclipse.epp.usagedata.ui,1233339485605
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233339595709
started,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1233339607335
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233339608986
started,bundle,org.eclipse.cdt.debug.core,5.0.1.200809120802,org.eclipse.cdt.debug.core,1233339609627
started,bundle,org.eclipse.cdt.debug.ui,5.0.1.200809120802,org.eclipse.cdt.debug.ui,1233339609653
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233339609680
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233339616665
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233339834407
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233339897996
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233341375633
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233341439530
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233343360129
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233343363230
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233343373269
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233343373471
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233343386642
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233343386969
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233343387152
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233343473359
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233343478079
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233343483838
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233343488012
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233343491866
