what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233599037120
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233599075899
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233599080500
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233599092012
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233599092100
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233599100890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233599102913
opened,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.TaskList,1233599113087
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.TaskList,1233599113120
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233599114499
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233599120870
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233599201585
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233599206014
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233599208299
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233599210882
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233599210950
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233599215771
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233599217763
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233599223443
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233599223542
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233599223544
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233599224582
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233599225218
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233599226234
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233599226235
