what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233603956383
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233604055925
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233604058214
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233605317359
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233605318583
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233605318721
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233605318726
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233605320199
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233605333609
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233605346533
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233605346745
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233605353604
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233605353885
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233605354085
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233605372682
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233605372980
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233605373195
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233605392322
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233605392324
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233605393302
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233605997118
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233606003739
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233606179961
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233606180450
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233606181673
