what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1233600945339
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui,1233600945353
started,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1233600945354
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20080827,org.eclipse.team.cvs.core,1233600945356
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1233600945360
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600948144
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233600950347
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1233600951403
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.0.1.200809120802,org.eclipse.cdt.managedbuilder.ui,1233600955117
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600956180
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600958782
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600964648
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1233600966606
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233601034081
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233601034223
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233601035476
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233601038339
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233601039549
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233601045192
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233601048877
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233601059196
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233601163500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233601195830
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233601224746
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233601227648
