what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600336734
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233600339799
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600342023
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233600352325
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600352422
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600356827
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600358640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600361678
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600478307
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600484260
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233600494825
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600494920
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600498506
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600500351
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600507024
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600572929
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600574582
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600592401
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600593252
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600656916
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233600657042
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233600658708
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600661132
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233600669657
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233600669749
