what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350857316
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350867166
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350870439
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350873300
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350877775
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350924748
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350928102
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350986944
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233350987093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350988163
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350990091
stopped,bundle,org.eclipse.cdt.debug.mi.ui,5.0.1.200809120802,org.eclipse.cdt.debug.mi.ui,1233351003726
stopped,bundle,org.eclipse.cdt.launch,5.0.1.200809120802,org.eclipse.cdt.launch,1233351003726
stopped,bundle,org.eclipse.cdt.debug.ui,5.0.1.200809120802,org.eclipse.cdt.debug.ui,1233351003726
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,5.0.1.200809120802,org.eclipse.cdt.managedbuilder.ui,1233351003726
stopped,bundle,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.ui,1233351003726
stopped,bundle,org.eclipse.cdt.mylyn.ui,5.0.1.200809120802,org.eclipse.cdt.mylyn.ui,1233351003729
stopped,bundle,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui,1233351003734
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.bugzilla.ui,1233351003734
stopped,bundle,org.eclipse.mylyn.ide.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ui,1233351003739
stopped,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1233351003739
stopped,bundle,org.eclipse.mylyn.resources.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.resources.ui,1233351003744
stopped,bundle,org.eclipse.mylyn.context.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.context.ui,1233351003744
stopped,bundle,org.eclipse.mylyn.help.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.help.ui,1233351003833
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.bugs,1233351003840
