what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233532953151
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233532955303
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233533007321
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233533007467
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233533009073
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233533051487
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233533052906
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233533054620
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233533058271
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233533059108
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233533062351
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233533064353
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233533065997
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233533067534
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1233533109548
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233533111868
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233533120539
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233533121442
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233533126427
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233533128751
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233533129565
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233533138453
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233533141419
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233533142997
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233533145809
