what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229972586285
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229972586320
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229972586337
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229972590283
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229972595571
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229972676105
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229972679800
opened,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1229972797691
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229972855340
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229972855477
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229972923920
started,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1229972926421
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1229972926598
started,bundle,org.eclipse.cdt.launch,5.0.1.200809120802,org.eclipse.cdt.launch,1229972929959
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1229972939234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229972939701
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229972950279
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229972959218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229972989401
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229972992580
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973002371
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973002517
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973003270
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.0.200809120802,org.eclipse.cdt.managedbuilder.gnu.ui,1229973006617
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1229973011160
