what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233530135216
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233530238179
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233530256894
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233530257271
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233530276025
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233530277878
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233530279279
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233531140902
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233531143618
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233531143619
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233531153399
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233531243705
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233531244232
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233531371401
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233531388328
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1233531396517
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233531417791
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233531420123
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233531423543
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233531425408
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233531427433
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233531457026
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233531461826
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233531465963
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233531467769
