what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233581724804
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233581728857
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233581732438
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233581737713
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233581739580
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.0.200809120802,org.eclipse.cdt.managedbuilder.gnu.ui,1233581739818
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233581752753
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233581755417
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233581765242
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233581767350
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233581769859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233581803346
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233581803498
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233581804966
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233581826106
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233581831980
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233581832099
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233581838594
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233581841938
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1233581849068
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233581856236
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233581858867
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233581862069
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233581864364
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233581870986
