what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233522999756
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233523002289
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233523005645
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233523883249
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233523883390
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233523889706
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233523891417
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233523905801
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233523909248
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233523916138
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233523918272
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233523932914
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233523937315
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233523938379
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233523943467
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233523945474
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233523958980
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233524027034
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233524027180
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233524028650
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233524029280
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233524036903
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233524064278
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233524103982
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233524104794
