what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233602028504
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233602032066
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233602034291
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1233602196100
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233602199758
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233602199837
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233602205900
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233602255282
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233602255363
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233602260536
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233602262744
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233602285247
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233602302354
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233602302459
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233602308071
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233602309650
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233602325625
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233602358114
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233602358168
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233602360351
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233602446476
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233602446613
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233602448280
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233602449482
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233602452313
