what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233524927008
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233524931454
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233524934925
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233525059118
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233525064324
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233525065759
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525069783
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525073210
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525074166
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525190906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525194677
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525255101
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233525255238
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233525258687
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233525296824
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233525299577
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525305243
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525307293
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525313685
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525350467
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233525353181
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233525356988
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233525359058
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525362031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525364309
