what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.core,3.4.0.v20080612,org.eclipse.debug.core,1229973433512
opened,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1229973434160
started,bundle,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui,1229973434176
started,bundle,org.eclipse.cdt.make.core,5.0.1.200809120802,org.eclipse.cdt.make.core,1229973434316
activated,perspective,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CPerspective,1229973434576
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.perspectives.showPerspective,1229973435151
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.perspectives.showPerspective,1229973435152
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973435248
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973435261
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973441077
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1229973443373
started,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1229973445266
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1229973445644
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973459703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973958984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229974088206
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229974573099
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1229974577119
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229974577821
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1229974582953
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1229974582953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229974583021
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229974588218
opened,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1229974594822
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.0.200809120802,org.eclipse.cdt.managedbuilder.gnu.ui,1229974676816
