what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233349390650
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233349392854
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233349405299
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233349407506
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233349409960
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233349499794
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233349504885
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233349513149
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233349515453
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233349515836
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233349515929
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233349517133
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233349519664
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233349524874
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233349528175
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233349531080
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233349531866
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233349989233
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233349993992
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233350005611
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233350011087
started,bundle,org.eclipse.cdt.launch,5.0.1.200809120802,org.eclipse.cdt.launch,1233350014195
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350016792
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350018995
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233350038389
