what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233527458628
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233527462166
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233527465895
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233527484600
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233527486036
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233527486808
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233527487854
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233527493446
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233527495457
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233527495787
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233527495960
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233527516680
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233527586609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233527591057
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233527593637
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233527593754
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1233527595678
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233527598383
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233527601056
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233527608395
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233527609990
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233527610647
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233527620985
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233527626851
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233527630548
