what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233544122088
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233544139343
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233544154692
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233544600072
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233544603159
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233544603352
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233544610587
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233544614345
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233544614538
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1233544696136
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233544712881
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233544722929
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233544728841
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233544731991
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233544809625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233544814627
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233544830291
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233544830891
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233544833483
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233544833679
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233544842388
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233544844220
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233544852419
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233544856131
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233544980464
