what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1233545497835
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1233545499547
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233545505459
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233545509235
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233545515171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233545518529
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233545563686
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233545564289
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233545566065
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233545566326
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233545573551
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233545582838
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233545590177
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233545593941
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233545862903
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233545866586
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233545917956
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233545945250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233545962270
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233545967543
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233545967713
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233546100880
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.exit,1233546104004
stopped,bundle,org.eclipse.cdt.debug.mi.ui,5.0.1.200809120802,org.eclipse.cdt.debug.mi.ui,1233546104075
stopped,bundle,org.eclipse.cdt.launch,5.0.1.200809120802,org.eclipse.cdt.launch,1233546104075
