what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1233610585980
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui,1233610585981
started,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1233610585982
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20080827,org.eclipse.team.cvs.core,1233610585983
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1233610585985
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233610709621
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233610711917
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233610712811
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233610714344
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233610720066
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233610722835
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1233610725881
started,bundle,org.eclipse.cdt.launch,5.0.1.200809120802,org.eclipse.cdt.launch,1233610728368
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233610729584
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.0.1.200809120802,org.eclipse.cdt.managedbuilder.ui,1233610733119
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233610764396
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233610772936
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233610785352
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233610808448
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233610808589
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233610815325
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233610832710
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233610832829
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233610840258
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233610842509
