what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.debug.core,5.0.1.200809120802,org.eclipse.cdt.debug.core,1229973018321
started,bundle,org.eclipse.cdt.debug.ui,5.0.1.200809120802,org.eclipse.cdt.debug.ui,1229973018327
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1229973018344
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973018496
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973031660
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1229973036316
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973048690
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973080281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973090436
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973095611
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973114007
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1229973130669
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973130732
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1229973138448
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973138899
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973146586
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1229973146597
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973156578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973157578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973157970
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973184432
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1229973185835
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229973188063
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1229973190430
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.0.1.200809120802,org.eclipse.cdt.managedbuilder.ui,1229973192784
