what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.team.ui,3.4.1.r34x_20080827,org.eclipse.team.ui,1233606557027
stopped,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1233606557027
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1233606557030
stopped,bundle,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui,1233606557041
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.1.R34x_v20080818,org.eclipse.equinox.p2.ui.sdk,1233606557045
stopped,bundle,org.eclipse.equinox.p2.ui,1.0.1.R34x_v20080909,org.eclipse.equinox.p2.ui,1233606557045
stopped,bundle,org.eclipse.equinox.security.ui,1.0.0.v20080603-1810,org.eclipse.equinox.security.ui,1233606557074
stopped,bundle,org.eclipse.cdt,5.0.1.200809120802,org.eclipse.cdt,1233606557074
stopped,bundle,org.eclipse.cdt.doc.user,5.0.1.200809120802,org.eclipse.cdt.doc.user,1233606557085
activated,perspective,org.eclipse.cdt.ui,,org.eclipse.cdt.ui.CPerspective,1233610585885
started,bundle,org.eclipse.osgi,3.4.2.R34x_v20080826-1230,org.eclipse.osgi,1233610585886
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.0.v20080604,org.eclipse.equinox.simpleconfigurator,1233610585888
started,bundle,com.ibm.icu,3.8.1.v20080530,com.ibm.icu,1233610585889
started,bundle,org.eclipse.core.contenttype,3.3.0.v20080604-1400,org.eclipse.core.contenttype,1233610585890
started,bundle,org.eclipse.core.databinding,1.1.1.M20080827-0800b,org.eclipse.core.databinding,1233610585892
started,bundle,org.eclipse.core.expressions,3.4.0.v20080603-2000,org.eclipse.core.expressions,1233610585893
started,bundle,org.eclipse.core.filebuffers,3.4.0.v20080603-2000,org.eclipse.core.filebuffers,1233610585894
started,bundle,org.eclipse.core.filesystem,1.2.0.v20080604-1400,org.eclipse.core.filesystem,1233610585895
started,bundle,org.eclipse.core.jobs,3.4.0.v20080512,org.eclipse.core.jobs,1233610585896
started,bundle,org.eclipse.core.net,1.1.0.I20080604,org.eclipse.core.net,1233610585897
started,bundle,org.eclipse.core.resources,3.4.1.R34x_v20080902,org.eclipse.core.resources,1233610585898
started,bundle,org.eclipse.core.runtime,3.4.0.v20080512,org.eclipse.core.runtime,1233610585899
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20071008,org.eclipse.core.runtime.compatibility,1233610585900
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20070502,org.eclipse.core.runtime.compatibility.auth,1233610585901
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1233610585903
started,bundle,org.eclipse.debug.core,3.4.0.v20080612,org.eclipse.debug.core,1233610585905
started,bundle,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui,1233610585907
started,bundle,org.eclipse.equinox.app,1.1.0.v20080421-2006,org.eclipse.equinox.app,1233610585908
started,bundle,org.eclipse.equinox.common,3.4.0.v20080421-2006,org.eclipse.equinox.common,1233610585909
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.2.R34x_v20080910,org.eclipse.equinox.frameworkadmin,1233610585910
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.2.R34x_v20080911,org.eclipse.equinox.frameworkadmin.equinox,1233610585911
started,bundle,org.eclipse.equinox.p2.core,1.0.0.v20080530-1237,org.eclipse.equinox.p2.core,1233610585912
started,bundle,org.eclipse.equinox.p2.director,1.0.2.v20080806-1619,org.eclipse.equinox.p2.director,1233610585913
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.2.v20080806-1619,org.eclipse.equinox.p2.directorywatcher,1233610585914
