what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233529731596
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233529780772
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233529796333
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233529798214
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233529853038
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233529894076
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233529941113
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233529987301
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233529989045
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233529993750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233529996942
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233529999750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233530039364
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233530045217
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233530049448
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233530051128
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233530055483
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233530057709
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233530061781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233530087115
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233530089279
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233530128464
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233530128608
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233530132402
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233530133096
