what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233542888737
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233542889252
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233542889520
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233542955851
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1233542957509
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.0.1.200809120802,org.eclipse.cdt.managedbuilder.ui,1233542962878
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233542964845
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233542969721
opened,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233542970772
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233542995964
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233542996582
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233542998269
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233542998714
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233542999035
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233543008475
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233543012692
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233543028804
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233543032476
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.0.200809120802,org.eclipse.cdt.managedbuilder.gnu.ui,1233543032793
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233543291210
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233543300575
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233543321310
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233543324344
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233543324540
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233543367934
