what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233597613253
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233597614306
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233597615187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233598439472
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233598442380
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233598446548
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1233598447781
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233598478137
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233598478267
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233598486225
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233598494768
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233598494838
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233598498729
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233598511577
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233598511641
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233598515522
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233598518593
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233598518883
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233598522213
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1233598524066
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233598528737
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233598530631
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233598534999
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233598571904
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1233598572017
